,Molecule ChEMBL ID,Molecule Name,Molecular Weight,#RO5 Violations,Smiles,Standard Value,Standard Units,pChEMBL Value
2972,CHEMBL3576981,,600.65,1,COC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)C(=O)c1cn(S(=O)(=O)c2ccc(C)cc2)c2ccccc12,8890.0,nM,5.05
2973,CHEMBL1171256,CLEMATOCHINENOSIDE G,2016.10,None,COc1ccc(/C=C/C(=O)O[C@H]2[C@H](O[C@@H]3[C@@H](CO)O[C@@H](O[C@@H]4CO[C@@H](O[C@@H]5[C@@H](O)[C@H](C)O[C@@H](O[C@H]6[C@H](O[C@H]7CC[C@@]8(C)[C@@H](CC[C@]9(C)[C@@H]8CC=C8[C@@H]%10CC(C)(C)CC[C@]%10(C(=O)O[C@@H]%10O[C@H](CO[C@@H]%11O[C@H](CO)[C@@H](O[C@@H]%12O[C@@H](C)[C@H](O)[C@@H](O)[C@H]%12O)[C@H](O)[C@H]%11O)[C@@H](O)[C@H](O)[C@H]%10O)CC[C@]89C)[C@]7(C)CO)OC[C@@H](O)[C@@H]6O)[C@@H]5O)[C@H](O)[C@@H]4O)[C@H](O)[C@H]3O)O[C@H](CO)[C@@H](O)[C@@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1O,8900.0,nM,5.05
2974,CHEMBL2333752,,466.58,0,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)NCCCN2CCOCC2)cc1,8920.0,nM,5.05
2975,CHEMBL1173450,,346.40,0,O=S(=O)([O-])Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1.[K+],8950.0,nM,5.05
2976,CHEMBL4550999,,348.53,1,CCCCCCCCCCCCCCCC1=CC(=O)C=C(OC)C1=O,8970.0,nM,5.05
2977,CHEMBL2334142,,423.55,1,CCCCCCNC(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC,8990.0,nM,5.05
2978,CHEMBL117682,,344.48,0,CC(C)(C)c1cc(-c2csc(N=C(N)N)n2)cc2c1OCC2(C)C,9000.0,nM,5.05
2979,CHEMBL4635388,,564.99,2,COC(=O)[C@H](Cc1ccccc1)n1cc(COc2nc(Cl)nc(Nc3ccc(N4CCOCC4=O)cc3)n2)nn1,9000.0,nM,5.05
2980,CHEMBL1171445,CLEMATERNOSIDE D,2162.24,None,COc1ccc(/C=C/C(=O)O[C@H]2[C@H](O[C@@H]3[C@@H](CO)O[C@@H](O[C@@H]4CO[C@@H](O[C@@H]5[C@@H](O)[C@H](C)O[C@@H](O[C@H]6[C@H](O[C@H]7CC[C@@]8(C)[C@@H](CC[C@]9(C)[C@@H]8CC=C8[C@@H]%10CC(C)(C)CC[C@]%10(C(=O)O[C@@H]%10O[C@H](CO[C@@H]%11O[C@H](CO)[C@@H](O[C@@H]%12O[C@@H](C)[C@H](O)[C@@H](O)[C@H]%12O)[C@H](O)[C@H]%11O)[C@@H](O)[C@H](O)[C@H]%10O)CC[C@]89C)[C@]7(C)CO)OC[C@H](O)[C@@H]6O)[C@@H]5O)[C@H](O)[C@@H]4O)[C@H](O)[C@H]3O)O[C@H](CO)[C@@H](O)[C@@H]2O[C@@H]2O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)cc1O,9000.0,nM,5.05
2981,CHEMBL491477,,378.57,1,Cc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)ssc2=S)cc1,9000.0,nM,5.05
2982,CHEMBL2333744,,377.44,0,C#CCNC(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC,9080.0,nM,5.04
2983,CHEMBL2334133,,507.72,2,CCCCCCN(CCCCCC)C(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC,9080.0,nM,5.04
2984,CHEMBL595838,,328.35,0,NS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)NC2=O)cc1,9100.0,nM,5.04
2985,CHEMBL3113617,,400.41,0,Cc1ccc(S(=O)(=O)n2cc(C(=O)C(=O)NCC(=O)O)c3ccccc32)cc1,9110.0,nM,5.04
2986,CHEMBL3309949,,465.51,0,CN1C/C(=C\c2ccc(N(C)C)cc2[N+](=O)[O-])C(=O)/C(=C/c2ccc(N(C)C)cc2[N+](=O)[O-])C1,9120.0,nM,5.04
2987,CHEMBL3934363,,407.47,0,COc1ccc(-c2ncn(CC(=O)N3CCOCC3)c2-c2ccc(OC)cc2)cc1,9120.0,nM,5.04
2988,CHEMBL2018671,,427.45,0,CCn1c(Cn2nc(Cc3ccc([N+](=O)[O-])cc3)c3onc(C)c3c2=O)n[nH]c1=S,9200.0,nM,5.04
2989,CHEMBL2311577,,482.65,0,CC(C)Cc1ccc(C(C)C(=O)OCCNS(=O)(=O)c2cccc3c(N(C)C)cccc23)cc1,9200.0,nM,5.04
2990,CHEMBL3909479,,370.43,0,COc1ccc(-c2nc(NCC(=O)O)sc2-c2ccc(OC)cc2)cc1,9230.0,nM,5.04
2991,CHEMBL4560186,,439.34,1,N#Cc1c(/N=C/c2cccs2)c(C(=O)Nc2ccc(Br)cc2)n2c1CCC2,9250.0,nM,5.03
2992,CHEMBL466862,,573.00,1,COc1ccc2c(c1)c(CC(=O)OC[C@@H]1CCCN1/[N+]([O-])=N/OCOC(C)=O)c(C)n2C(=O)c1ccc(Cl)cc1,9300.0,nM,5.03
2993,CHEMBL1629743,,393.92,0,CS(=O)(=O)c1ccc(C2=NN(C(N)=S)C(c3ccc(Cl)cc3)C2)cc1,9350.0,nM,5.03
2994,CHEMBL1079878,,297.77,0,CS(=O)(=O)Nc1ccncc1Nc1ccccc1Cl,9380.0,nM,5.03
2995,CHEMBL521440,,323.32,0,CS(=O)(=O)c1ccccc1C#Cc1ccc(=O)n(C(F)F)c1,9400.0,nM,5.03
2996,CHEMBL456234,,218.25,0,CCc1ccc(-c2ccc(O)c(OC)c2)o1,9400.0,nM,5.03
2997,CHEMBL196263,,413.26,1,Oc1ccc(-n2cc(-c3ccc(O)cc3Cl)nc2-c2ccc(O)cc2Cl)cc1,9400.0,nM,5.03
2998,CHEMBL358309,,317.25,0,CC(=O)Oc1ccccc1SCCCCCBr,9500.0,nM,5.02
2999,CHEMBL4278258,,436.50,1,COc1cc([C@@H]2CC(=O)c3c(cc4c(c3O)C=CC(C)(CCC=C(C)C)O4)O2)ccc1O,9500.0,nM,5.02
3000,CHEMBL457145,,296.37,0,CC(C)=CCc1cc(/C=C/c2cc(O)cc(O)c2)ccc1O,9500.0,nM,5.02
3001,CHEMBL3322417,,349.39,0,COc1ccc(C2=NCCN2c2ccc(S(N)(=O)=O)cc2)cc1F,9500.0,nM,5.02
3002,CHEMBL110574,,381.38,0,Cc1ncccc1-c1nc(C(F)(F)F)cn1-c1ccc(S(C)(=O)=O)cc1,9549.93,nM,5.02
3003,CHEMBL3264687,,353.36,0,O=[N+]([O-])c1cccc(-n2cc(CSc3nc4ccccc4o3)nn2)c1,9580.0,nM,5.02
3004,CHEMBL4100043,,489.18,0,O=C(COc1ccc(Cl)cc1Cl)N/N=C1/SCC(=O)N1c1ccc(Br)cc1,9580.0,nM,5.02
3005,CHEMBL279755,,319.47,0,CNc1nnc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)s1,9600.0,nM,5.02
3006,CHEMBL2333751,,419.48,0,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)NCc2ccco2)cc1,9670.0,nM,5.01
3007,CHEMBL374169,,326.81,0,CCCS(=O)(=O)Nc1ccncc1Oc1ccc(Cl)cc1,9690.0,nM,5.01
3008,CHEMBL150363,,358.42,0,CC(C(=O)O)c1cc(/C=C/S(C)(=O)=O)cc(C(=O)c2ccccc2)c1,9700.0,nM,5.01
3009,CHEMBL151535,,317.37,0,NS(=O)(=O)/C=C/c1cc(CO)cc(C(=O)c2ccccc2)c1,9700.0,nM,5.01
3010,CHEMBL3425985,,334.32,0,CO[C@]1(c2ccc(O)c(O)c2)Oc2cc(CCO)ccc2O[C@H]1O,9700.0,nM,5.01
3011,CHEMBL69261,,330.37,0,Cc1ccccc1-n1c(-c2ccc(S(N)(=O)=O)cc2)coc1=O,9700.0,nM,5.01
3012,CHEMBL180239,CURCUMIN PYRAZOLE,364.40,0,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)[nH]n2)ccc1O,9700.0,nM,5.01
3013,CHEMBL127267,,358.39,0,Cc1cc(=O)c(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)o1,9770.0,nM,5.01
3014,CHEMBL2315019,,407.47,1,COc1ccc2cc([C@H](C)C(=O)n3c4ccccc4c(=O)c4ccccc43)ccc2c1,9800.0,nM,5.01
3015,CHEMBL1939434,,490.42,1,O=C(O)/C=C/C12C=C(O)C(=O)C=C1C(=O)C1=Cc3cc(O)c(O)cc3O[C@@H](c3ccc(O)c(O)c3)[C@@H]12,9800.0,nM,5.01
3016,CHEMBL4531924,,434.30,0,N#Cc1c(/N=C/c2cccnc2)c(C(=O)Nc2ccc(Br)cc2)n2c1CCC2,9840.0,nM,5.01
3017,CHEMBL3264688,,353.36,0,O=[N+]([O-])c1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1,9870.0,nM,5.01
3018,CHEMBL271911,,290.34,0,COc1ccc(/C=N/c2ccc(S(N)(=O)=O)cc2)cc1,9880.0,nM,5.0
3019,CHEMBL4067927,,481.33,1,CC1(C)Oc2cc(C#Cc3cc(Cl)ccc3F)ccc2-c2[nH]c(-c3c(F)cccc3Cl)nc21,9880.0,nM,5.0
3020,CHEMBL3596287,,394.52,1,c1ccc([C@H]2C(Cn3c4ccccc4c4ccccc43)=NO[C@@H]3CCCC[C@H]23)cc1,9900.0,nM,5.0
3021,CHEMBL3331465,,524.45,2,CC(C)c1c(COC(=O)Cc2ccccc2Nc2c(Cl)cccc2Cl)n(C)n(-c2ccccc2)c1=O,9900.0,nM,5.0
3022,CHEMBL3823689,,563.98,1,NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2ccc(O)cc2)cc1,9970.0,nM,5.0
3023,CHEMBL3322409,,333.39,0,CC1CN(c2ccc(S(N)(=O)=O)cc2)C(c2ccc(F)cc2)=N1,10000.0,nM,5.0
3024,CHEMBL116365,,333.80,0,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccncc2)cc1,10000.0,nM,5.0
3025,CHEMBL145180,,378.28,0,CC(=O)Oc1ccccc1SCCCCCCI,10000.0,nM,5.0
3026,CHEMBL66552,LOXOPROFEN SODIUM,268.29,0,CC(C(=O)[O-])c1ccc(CC2CCCC2=O)cc1.[Na+],10000.0,nM,5.0
3027,CHEMBL407951,,463.51,1,CS(=O)(=O)c1ccc(-c2nc(NCc3csc4ccccc34)cc(C(F)(F)F)n2)cc1,10000.0,nM,5.0
3028,CHEMBL3359452,,364.49,0,CC(C)Cc1ccc(C(C)C(=O)NCCc2c[nH]c3ccc(O)cc23)cc1,10000.0,nM,5.0
3029,CHEMBL444539,,212.25,0,O=C(NNc1ccccc1)c1ccccc1,10000.0,nM,5.0
3030,CHEMBL2204564,,370.77,0,COc1ccc(C(=O)n2nc(C)c3nnc4cc(Cl)c(F)cc4c32)cc1,10000.0,nM,5.0
3031,CHEMBL3322413,,394.29,0,CC1CN(c2ccc(S(N)(=O)=O)cc2)C(c2cccc(Br)c2)=N1,10000.0,nM,5.0
3032,CHEMBL237022,,488.93,0,COc1ccc2c(c1)c(CCNC(=O)NCCCO[N+](=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1,10000.0,nM,5.0
3033,CHEMBL3809922,,301.39,0,COC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@@H](N)C(C)C,10000.0,nM,5.0
3034,CHEMBL99828,,346.45,0,Cc1cc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)s1,10000.0,nM,5.0
3035,CHEMBL4537621,,264.35,0,COc1ccc2cc(CCS(C)(=O)=O)ccc2c1,10000.0,nM,5.0
3036,CHEMBL270351,,464.49,0,NS(=O)(=O)c1ccc(-c2nc(NCc3csc4ccccc34)cc(C(F)(F)F)n2)cc1,10000.0,nM,5.0
3037,CHEMBL358246,,366.44,0,CS(=O)(=O)c1ccc(-c2cc3c(cc2Cc2ccccc2)OCO3)cc1,10000.0,nM,5.0
3038,CHEMBL129299,,400.41,0,Cc1cc(=O)c(Oc2ccc(C(=O)O)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1,10000.0,nM,5.0
3039,CHEMBL4471015,,345.85,0,CS(=O)(=O)Nc1cc(Cc2ccc(Cl)cc2)c2ccccc2c1,10000.0,nM,5.0
3040,CHEMBL324472,,416.81,0,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OC(F)(F)F)cc2)cc1,10000.0,nM,5.0
3041,CHEMBL166156,,328.39,0,CS(=O)(=O)c1ccc(-n2nc(CO)cc2-c2ccccc2)cc1,10000.0,nM,5.0
3042,CHEMBL442018,,390.89,0,CCCOc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1,10000.0,nM,5.0
3043,CHEMBL154589,,357.28,1,Clc1ccc(-c2nn(-c3ccc(Cl)cc3)c3c2CCCCC3)cc1,10000.0,nM,5.0
3044,CHEMBL3113241,,281.31,0,CS(=O)(=O)Nc1ccncc1Nc1cccc(F)c1,10050.0,nM,5.0
3045,CHEMBL2334130,,451.61,1,CCCCN(CCCC)C(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC,10080.0,nM,5.0
3046,CHEMBL4555690,,429.52,0,CCOC(=O)CSc1nnc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccccc2)n1,10100.0,nM,5.0
3047,CHEMBL389398,BAUHINOXEPIN I,286.28,0,COC1=C(C)C(=O)C2=C(CCc3cc(O)ccc3O2)C1=O,10100.0,nM,5.0
3048,CHEMBL4466839,,447.51,0,CCOC(=O)CSc1nnc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)n1,10100.0,nM,5.0
3049,CHEMBL4443940,,459.55,0,CCOC(=O)CSc1nnc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(OC)cc2)n1,10100.0,nM,5.0
3050,CHEMBL4763530,,359.38,1,Fc1ccc(Nc2nc(/C=C/c3ccccc3)nc3ccccc23)cc1F,10100.0,nM,5.0
3051,CHEMBL4456497,,443.55,0,CCOC(=O)CSc1nnc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(C)cc2)n1,10100.0,nM,5.0
3052,CHEMBL4474936,,463.97,0,CCOC(=O)CSc1nnc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(Cl)cc2)n1,10100.0,nM,5.0
3053,CHEMBL43210,,315.37,0,CS(=O)(=O)c1ccc(-c2cccn2-c2ccc(F)cc2)cc1,10200.0,nM,4.99
3054,CHEMBL482199,,361.38,0,CS(=O)(=O)Nc1cc2c(cc1C(=O)N/N=C/c1ccccc1)OCO2,10200.0,nM,4.99
3055,CHEMBL3915359,,360.46,0,CN1CCN(C(=O)Cn2cnc(-c3ccccc3)c2-c2ccccc2)CC1,10230.0,nM,4.99
3056,CHEMBL2334138,,421.54,1,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCC(C)CC2)cc1,10280.0,nM,4.99
3057,CHEMBL2333734,,435.56,1,CCC1CCCCN1C(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC,10280.0,nM,4.99
3058,CHEMBL3763742,,272.26,0,O=C(O)c1cc(/C=C/c2cc(O)cc(O)c2)ccc1O,10300.0,nM,4.99
3059,CHEMBL3576985,,600.65,1,COC(=O)CNC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)C(=O)c1cn(S(=O)(=O)c2ccc(C)cc2)c2ccccc12,10310.0,nM,4.99
3060,CHEMBL4574444,,320.40,0,CC/C=N/c1c(C#N)c2n(c1C(=O)Nc1ccc(C)cc1)CCC2,10330.0,nM,4.99
3061,CHEMBL3576977,,471.49,0,COC(=O)CNC(=O)CNC(=O)C(=O)c1cn(S(=O)(=O)c2ccc(C)cc2)c2ccccc12,10340.0,nM,4.99
3062,CHEMBL1684151,,344.41,0,CC(C)=CCOc1cc2oc(C)cc(=O)c2c(O)c1OCC=C(C)C,10350.0,nM,4.99
3063,CHEMBL3823400,,578.01,1,COc1ccc(-c2cc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,10360.0,nM,4.99
3064,CHEMBL3822638,,608.03,1,COc1ccc(-c2cc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)nn2-c2ccc(S(N)(=O)=O)cc2)cc1OC,10410.0,nM,4.98
3065,CHEMBL3596283,,421.52,1,CC1(C)CC(c2ccccc2)C(CN2CCC(c3noc4cc(F)ccc34)CC2)=NO1,10500.0,nM,4.98
3066,CHEMBL4216007,,404.42,0,COc1ccc(C(=O)Nc2ccc3oc(-c4ccc(OC)c(OC)c4)nc3c2)cc1,10590.0,nM,4.97
3067,CHEMBL463675,,454.52,1,COc1cc([C@@H]2CC(=O)c3c(cc(O)c(C/C=C(\C)CCC=C(C)C)c3O)O2)cc(O)c1O,10600.0,nM,4.97
3068,CHEMBL1221727,,392.52,1,CC/C(=C(\c1ccccc1)c1ccc(OC)cc1)c1ccc(S(C)(=O)=O)cc1,10700.0,nM,4.97
3069,CHEMBL181529,,365.39,0,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)on2)ccc1O,10710.0,nM,4.97
3070,CHEMBL3892572,,310.38,0,O=C(O)CNc1nc(-c2ccccc2)c(-c2ccccc2)s1,10710.0,nM,4.97
3071,CHEMBL4471323,,380.47,0,CCC1SCC(=O)N1c1c(C#N)c2n(c1C(=O)Nc1ccccc1)CCC2,10790.0,nM,4.97
3072,CHEMBL4290946,,300.34,0,NS(=O)(=O)c1ccc(-c2cc(-c3ccccc3)no2)cc1,10790.0,nM,4.97
3073,CHEMBL2018675,,460.52,0,COc1ccc(Cc2nn(Cc3n[nH]c(=S)n3-c3ccccc3)c(=O)c3c(C)noc23)cc1,10800.0,nM,4.97
3074,CHEMBL3774467,,413.49,1,CC(C(=O)O)c1ccc(-c2cccc(OC(=O)NCCC3CCCCC3)c2)c(F)c1,10800.0,nM,4.97
3075,CHEMBL1079074,,345.35,0,O=S(=O)(CCC(F)(F)F)Nc1ccncc1Nc1ccccc1,10830.0,nM,4.96
3076,CHEMBL1171834,,478.70,1,CCCCC(Sc1nc(OCCC2CCCCC2)cc(OCCC2CCCCC2)n1)C(=O)O,10900.0,nM,4.96
3077,CHEMBL2016598,,430.49,0,Cc1noc2c(Cc3ccccc3)nn(Cc3nnc(Nc4ccccc4)s3)c(=O)c12,10900.0,nM,4.96
3078,CHEMBL513185,,330.37,0,COc1ccc(-c2cn(-c3ccc(S(N)(=O)=O)cc3)nn2)cc1,11000.0,nM,4.96
3079,CHEMBL16814,,314.39,0,CC(C)(C)c1cc(-c2nnc(NC#N)o2)cc(C(C)(C)C)c1O,11000.0,nM,4.96
3080,CHEMBL1814726,,360.39,0,CC(C(=O)[O-])c1ccc(CC2CCCC2=O)cc1-c1ccc(O)cc1.[Na+],11000.0,nM,4.96
3081,CHEMBL151441,,367.28,0,COCCCNC(=O)c1ccccc1Nc1c(Cl)ccc(C)c1Cl,11000.0,nM,4.96
3082,CHEMBL101503,,308.40,0,CS(=O)(=O)c1ccc(-c2ccccc2-c2ccccc2)cc1,11000.0,nM,4.96
3083,CHEMBL356794,,264.39,0,CCCC/C=C/CSc1ccccc1OC(C)=O,11000.0,nM,4.96
3084,CHEMBL3981625,,392.53,0,CN1CCN(C(=O)CNc2nc(-c3ccccc3)c(-c3ccccc3)s2)CC1,11020.0,nM,4.96
3085,CHEMBL4287121,,372.52,None,C[Si](C)(C)c1c(-c2ccccc2)noc1-c1ccc(S(N)(=O)=O)cc1,11050.0,nM,4.96
3086,CHEMBL116438,CURCUMIN,368.39,0,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,11060.0,nM,4.96
3087,CHEMBL212918,,531.55,2,NS(=O)(=O)c1ccc(/N=N/c2ccc(OC(=O)Nc3ccccc3)c(OC(=O)Nc3ccccc3)c2)cc1,11070.0,nM,4.96
3088,CHEMBL3265352,,365.40,0,c1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccncc3)o2)cc1,11100.0,nM,4.96
3089,CHEMBL610493,,279.24,0,O=C(O)Cc1cccc(-c2ccn(C(F)F)c(=O)c2)c1,11100.0,nM,4.96
3090,CHEMBL3937416,,347.42,0,O=C(Cn1cnc(-c2ccccc2)c1-c1ccccc1)N1CCOCC1,11120.0,nM,4.95
3091,CHEMBL2333746,,395.50,0,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)NC(C)(C)C)cc1,11120.0,nM,4.95
3092,CHEMBL4857562,,328.39,0,Cc1ccccc1-c1cc(C)n(S(=O)(=O)Oc2ccccc2)n1,11130.0,nM,4.95
3093,CHEMBL743,CARBOXYLIC ACID METABOLITE OF CELECOXIB,411.36,0,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(C(=O)O)cc2)cc1,11200.0,nM,4.95
3094,CHEMBL3289925,,480.60,1,CCOC(OCC)c1ccc(/C=C2\COC/C(=C\c3ccc(C(OCC)OCC)cc3)C2=O)cc1,11210.0,nM,4.95
3095,CHEMBL215872,,311.75,0,NS(=O)(=O)c1ccc(/N=N/c2ccc(O)c(Cl)c2)cc1,11340.0,nM,4.95
3096,CHEMBL299567,,372.87,1,COc1ccc(-c2ccccc2-c2ccc(S(C)(=O)=O)cc2)cc1Cl,11400.0,nM,4.94
3097,CHEMBL195887,,378.82,0,Oc1ccc(-c2nc(-c3ccc(O)cc3Cl)cn2-c2ccc(O)cc2)cc1,11500.0,nM,4.94
3098,CHEMBL1957879,,288.27,0,FC(F)(F)c1ccc(/N=C/c2c[nH]c3ccccc23)cc1,11600.0,nM,4.94
3099,CHEMBL4547430,,557.05,2,N#CC1=C(N)OC(c2ccc(Cl)cc2)=CC1c1cn(-c2ccccc2)nc1-c1ccc(OCc2ccccc2)cc1,11640.0,nM,4.93
3100,CHEMBL2160144,,424.74,1,O=C1CSC(N2N=C(c3ccc(Cl)c(Cl)c3)CC2c2ccc(Cl)cc2)=N1,11700.0,nM,4.93
3101,CHEMBL1916948,,280.28,0,O=C(NS(=O)(=O)c1ccc(F)cc1)c1cccnc1,11700.0,nM,4.93
3102,CHEMBL1221678,,406.55,1,CCCC/C(=C(\c1ccccc1)c1ccc(O)cc1)c1ccc(S(C)(=O)=O)cc1,11800.0,nM,4.93
3103,CHEMBL3410344,,421.50,0,NS(=O)(=O)c1ccc(N2N=C3c4ccccc4CCC3C2c2ccccc2F)cc1,11890.0,nM,4.92
3104,CHEMBL342799,,313.30,None,CCCCCCC[Se]c1ccccc1OC(C)=O,12000.0,nM,4.92
3105,CHEMBL3623735,,339.29,1,O=C(O)c1ccccc1Nc1cccc(S(F)(F)(F)(F)F)c1,12000.0,nM,4.92
3106,CHEMBL278246,,388.54,0,C/C(=C1/SC(N=C(N)N)=NC1=O)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,12000.0,nM,4.92
3107,CHEMBL1288556,,313.06,0,O=C(O)C1=Cc2c(Cl)cc(Cl)cc2OC1C(F)(F)F,12000.0,nM,4.92
3108,CHEMBL144533,,331.28,0,CC(=O)Oc1ccccc1SCCCCCCBr,12000.0,nM,4.92
3109,CHEMBL1078376,,277.35,0,Cc1ccc(Nc2cnccc2NS(C)(=O)=O)cc1,12030.0,nM,4.92
3110,CHEMBL3775528,,384.48,0,CCCCCCNC(=O)Oc1cccc(-c2ccc(C(C)C(=O)O)cc2N)c1,12100.0,nM,4.92
3111,CHEMBL1916957,,280.28,0,O=C(NS(=O)(=O)c1ccc(F)cc1)c1ccncc1,12100.0,nM,4.92
3112,CHEMBL1275941,,248.32,0,CC(C(=O)O)c1ccc(C[C@@H]2CCC[C@@H]2O)cc1,12200.0,nM,4.91
3113,CHEMBL1814711,,248.32,0,CC(C(=O)O)c1ccc(C[C@H]2CCC[C@H]2O)cc1,12200.0,nM,4.91
3114,CHEMBL42074,,424.44,0,COc1cc(C)c(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1C,12200.0,nM,4.91
3115,CHEMBL4170011,,346.25,0,O=C(NCc1ccccc1)c1sc2ccccc2c1Br,12210.0,nM,4.91
3116,CHEMBL2334139,,367.45,0,CCNC(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC,12360.0,nM,4.91
3117,CHEMBL213939,,615.71,2,CC(C)c1ccc(NC(=O)Oc2ccc(/N=N/c3ccc(S(N)(=O)=O)cc3)cc2OC(=O)Nc2ccc(C(C)C)cc2)cc1,12370.0,nM,4.91
3118,CHEMBL1957884,,338.41,1,Cc1ccc(/N=C/c2cn(C(=O)c3ccccc3)c3ccccc23)cc1,12400.0,nM,4.91
3119,CHEMBL386992,,293.30,0,NS(=O)(=O)c1ccc(/N=N/c2ccc(O)c(O)c2)cc1,12420.0,nM,4.91
3120,CHEMBL4166395,,382.44,0,CS(=O)(=O)c1ccc(NC(=O)NNC(=S)Nc2ccc(F)cc2)cc1,12490.0,nM,4.9
3121,CHEMBL3960755,,338.36,0,COc1ccc(-c2ncn(CC(=O)O)c2-c2ccc(OC)cc2)cc1,12570.0,nM,4.9
3122,CHEMBL1916958,,296.74,0,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1ccncc1,12600.0,nM,4.9
3123,CHEMBL4279217,,413.55,0,NS(=O)(=O)c1ccc(/N=c2\scc(-c3cccs3)n2-c2ccccc2)cc1,12610.0,nM,4.9
3124,CHEMBL2158006,,408.41,0,CC(Oc1cc(=O)oc2ccccc12)C(=O)Nc1ccc(N2CCOCC2=O)cc1,12640.0,nM,4.9
3125,CHEMBL339301,,315.37,0,CS(=O)(=O)c1ccc(-c2[nH]ccc2-c2ccc(F)cc2)cc1,12670.0,nM,4.9
3126,CHEMBL3410348,,482.40,0,NS(=O)(=O)c1ccc(N2N=C3c4ccccc4CCC3C2c2ccccc2Br)cc1,12680.0,nM,4.9
3127,CHEMBL601015,,488.49,0,CS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2C2=CCN(CCCCO[N+](=O)[O-])CC2)cc1,12800.0,nM,4.89
3128,CHEMBL2204556,,354.77,0,Cc1ccc(C(=O)n2nc(C)c3nnc4cc(Cl)c(F)cc4c32)cc1,12800.0,nM,4.89
3129,CHEMBL4159582,,364.45,0,CS(=O)(=O)c1ccc(NC(=O)NNC(=S)Nc2ccccc2)cc1,12800.0,nM,4.89
3130,CHEMBL491081,,286.33,0,COc1ccc(/C=C(\C)c2cc(O)cc(O)c2)cc1OC,12800.0,nM,4.89
3131,CHEMBL1089959,,203.14,0,O=C(O)Cc1ccn(C(F)F)c(=O)c1,12900.0,nM,4.89
3132,CHEMBL2333749,,379.46,0,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)NC2CC2)cc1,12960.0,nM,4.89
3133,CHEMBL2333754,,367.45,0,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N(C)C)cc1,12980.0,nM,4.89
