"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL118";"CELECOXIB";"4";"381.38";"0";"3.51";"Celecoxib";"Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1";"IC50";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"20.77";"0.42";"4.41";"10.16";"0";"CHEMBL4182320";"Inhibition of human COX2 assessed as reduction in PGF2alpha level using arachidonic acid as substrate preincubated for 10 mins followed by substrate addition by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4177711";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";""
"CHEMBL4786755";"";"0";"280.31";"0";"0.43";"2d";"CC(=O)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1C";"IC50";"'='";"110.0";"nM";"6.96";"";"";"UO_0000065";"24.82";"0.50";"6.53";"6.45";"0";"CHEMBL4770893";"Inhibition of human recombinant COX2 by colorimetric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765344";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";""
"CHEMBL521";"IBUPROFEN";"4";"206.28";"0";"3.07";"Ibuprofen";"CC(C)Cc1ccc(C(C)C(=O)O)cc1";"IC50";"'='";"1100.0";"nM";"5.96";"";"";"UO_0000065";"28.89";"0.54";"2.89";"15.97";"1";"CHEMBL1799869";"Inhibition of human recombinant COX2 by enzyme immuno assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1795258";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";"None";""
"CHEMBL4862802";"";"0";"409.50";"0";"2.58";"10";"CCCOc1nc(OCC(C)(C)O)c(-c2ccc(S(C)(=O)=O)cc2)cc1CO";"IC50";"'>'";"600.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4810361";"Inhibition of COX2 (unknown origin) expressed in HEK293 TRex cells assessed as reduction in PGE2 production using arachidonic acid as substrate preincubated for 60 mins followed by substrate addition for 1 hr in presence of 10% FBS by RapidFire High-Throughput Mass Spectrometry";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293-T-REx";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4808216";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.0 hr"
"CHEMBL4867405";"";"0";"425.50";"0";"1.82";"12";"COCCOc1nc(OCC(C)(C)O)c(-c2ccc(S(C)(=O)=O)cc2)cc1CO";"IC50";"'='";"2950.0";"nM";"5.53";"";"";"UO_0000065";"13.00";"0.26";"3.71";"4.80";"0";"CHEMBL4810361";"Inhibition of COX2 (unknown origin) expressed in HEK293 TRex cells assessed as reduction in PGE2 production using arachidonic acid as substrate preincubated for 60 mins followed by substrate addition for 1 hr in presence of 10% FBS by RapidFire High-Throughput Mass Spectrometry";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293-T-REx";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4808216";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.0 hr"
"CHEMBL4868446";"";"0";"463.47";"0";"3.13";"21";"CC(C)(O)COc1nc(OCCC(F)(F)F)c(CO)cc1-c1ccc(S(C)(=O)=O)cc1";"IC50";"'='";"500.0";"nM";"6.30";"";"";"UO_0000065";"13.60";"0.28";"3.17";"5.95";"0";"CHEMBL4810363";"Inhibition of human recombinant COX-2 assessed as reduction in peroxidase activity using arachidonic acid as substrate preincubated for 60 mins followed by substrate addition for 2 secs by ADPH based fluorometric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4808216";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.0 hr"
"CHEMBL4742702";"";"0";"219.03";"0";"1.87";"13";"COc1cc(O)cc(Br)c1O";"IC50";"'='";"4810.0";"nM";"5.32";"";"";"UO_0000065";"24.28";"0.66";"3.45";"10.70";"0";"CHEMBL4709176";"Inhibition of human recombinant COX-2 assessed as reduction in PGE2 level using 10 uM arachidonic acid as substrate preincubated with enzyme for 5 mins followed by substrate addition and measured after 20 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4706530";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"TIME = 0.4167 hr"
"CHEMBL175";"DEXIBUPROFEN";"4";"206.28";"0";"3.07";"(S)-(+)-Ibuprofen";"CC(C)Cc1ccc([C@H](C)C(=O)O)cc1";"IC50";"'='";"2460.0";"nM";"5.61";"";"";"UO_0000065";"27.19";"0.51";"2.54";"15.04";"0";"CHEMBL4709176";"Inhibition of human recombinant COX-2 assessed as reduction in PGE2 level using 10 uM arachidonic acid as substrate preincubated with enzyme for 5 mins followed by substrate addition and measured after 20 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4706530";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"TIME = 0.4167 hr"
"CHEMBL320111";"";"0";"373.43";"0";"2.92";"3o";"Cc1ccc(OC2=C(c3ccc(S(C)(=O)=O)cc3)C(C)(C)OC2=O)nc1";"IC50";"'='";"150.0";"nM";"6.82";"";"";"UO_0000065";"18.27";"0.36";"3.90";"8.27";"0";"CHEMBL664079";"Inhibition of PGE-2 production in CHO cells expressing human COX-2.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131878";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1999";"CHEMBL3308072";""
"CHEMBL571";"KETOPROFEN";"4";"254.29";"0";"3.11";"2 (Ketoprofen)";"CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1";"IC50";"'='";"26.0";"nM";"7.58";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL665716";"In vitro inhibition of PGE-2 generation by LPS-stimulated monocytes isolated from human blood.";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136059";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2002";"None";""
"CHEMBL55348";"";"0";"409.84";"0";"4.61";"21e";"COc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1Cl";"IC50";"'='";"13.0";"nM";"7.89";"";"";"UO_0000065";"19.24";"0.40";"3.28";"11.36";"1";"CHEMBL762917";"In vitro inhibitory activity against human recombinant prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129066";"1";"Scientific Literature";"J. Med. Chem.";"1996";"None";""
"CHEMBL275838";"";"0";"364.58";"1";"6.01";"6d";"CCCSc1nnc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)s1";"IC50";"'='";"100000.0";"nM";"4.00";"";"";"UO_0000065";"10.97";"0.23";"-2.01";"8.69";"0";"CHEMBL655563";"Inhibition of recombinant human prostaglandin G/H synthase 2 (COX-2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132622";"1";"Scientific Literature";"J. Med. Chem.";"1999";"None";""
"CHEMBL295707";"";"0";"410.42";"0";"4.11";"29";"COCc1cccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c1";"IC50";"'='";"68100.0";"nM";"4.17";"";"";"UO_0000065";"10.15";"0.20";"0.06";"6.81";"0";"CHEMBL762906";"Concentration required to inhibit human Prostaglandin G/H synthase 2 (COX-2) by 50%";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130039";"1";"Scientific Literature";"J. Med. Chem.";"1997";"None";""
"CHEMBL330314";"";"0";"393.43";"0";"4.84";"41";"NS(=O)(=O)c1ccc(C2=C(c3ccc(C(F)(F)F)cc3)CC3(CC3)C2)cc1";"IC50";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"22.88";"0.46";"4.16";"14.96";"0";"CHEMBL768965";"Inhibitory activity against prostaglandin G/H synthase 2 (COX-2).";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129290";"1";"Scientific Literature";"J. Med. Chem.";"1996";"None";""
"CHEMBL122";"ROFECOXIB";"4";"314.36";"0";"2.56";"Rofecoxib";"CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1";"IC50";"'='";"107.0";"nM";"6.97";"";"";"UO_0000065";"22.17";"0.43";"4.41";"11.53";"0";"CHEMBL1059944";"Inhibition of human COX2 expressed in baculovirus-infected SF9 cells assessed as inhibition of arachidonic acid-stimulated PGE2 production treated 1 hr before arachidonic acid challenge by enzyme immunoassay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153635";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"CHEMBL3308860";""
"CHEMBL564729";"";"0";"414.45";"0";"4.53";"58";"CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(OCC3CCCCC3)n2)cc1";"IC50";"'='";"45.0";"nM";"7.35";"";"";"UO_0000065";"17.73";"0.36";"2.82";"10.62";"0";"CHEMBL1059944";"Inhibition of human COX2 expressed in baculovirus-infected SF9 cells assessed as inhibition of arachidonic acid-stimulated PGE2 production treated 1 hr before arachidonic acid challenge by enzyme immunoassay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153635";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"CHEMBL3308860";""
"CHEMBL552082";"";"0";"428.48";"1";"5.06";"56";"CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(OC3CCCCCCC3)n2)cc1";"IC50";"'<'";"10.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1059944";"Inhibition of human COX2 expressed in baculovirus-infected SF9 cells assessed as inhibition of arachidonic acid-stimulated PGE2 production treated 1 hr before arachidonic acid challenge by enzyme immunoassay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153635";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"CHEMBL3308860";""
"CHEMBL551017";"";"0";"360.36";"0";"3.35";"48";"CC(C)Oc1nc(-c2ccc(S(C)(=O)=O)cc2)cc(C(F)(F)F)n1";"IC50";"'='";"63.0";"nM";"7.20";"";"";"UO_0000065";"19.98";"0.41";"3.85";"10.41";"0";"CHEMBL1059944";"Inhibition of human COX2 expressed in baculovirus-infected SF9 cells assessed as inhibition of arachidonic acid-stimulated PGE2 production treated 1 hr before arachidonic acid challenge by enzyme immunoassay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153635";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"CHEMBL3308860";""
"CHEMBL563759";"";"0";"374.47";"0";"2.39";"45";"CS(=O)(=O)c1ccc(-c2cc(C(N)=O)nc(NC3CCCCC3)n2)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1059941";"Inhibition of human COX2 expressed in african green monkey COS cells assessed as inhibition of arachidonic acid-stimulated PGE2 production treated 1 hr before arachidonic acid challenge by enzyme immunoassay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153635";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL561086";"";"0";"411.38";"0";"4.45";"15";"CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(Nc3ccc(F)cc3)n2)cc1";"IC50";"'='";"7.2";"nM";"8.14";"";"";"UO_0000065";"19.79";"0.40";"3.69";"11.32";"0";"CHEMBL1059941";"Inhibition of human COX2 expressed in african green monkey COS cells assessed as inhibition of arachidonic acid-stimulated PGE2 production treated 1 hr before arachidonic acid challenge by enzyme immunoassay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153635";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL563455";"";"0";"418.49";"0";"4.94";"6a";"CS(=O)(=O)c1ccc(-c2cnc(Cc3ccccc3)nc2-c2ccc(F)cc2)cc1";"IC50";"'='";"104.0";"nM";"6.98";"";"";"UO_0000065";"16.69";"0.32";"2.04";"11.65";"0";"CHEMBL1059968";"Inhibition of human COX2 expressed in african green monkey COS cells assessed as inhibition of arachidonic acid-stimulated PGE2 production by enzyme immunoassay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153637";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL562768";"";"0";"433.51";"0";"4.97";"6p";"CS(=O)(=O)c1ccc(-c2cnc(NCc3ccccc3)nc2-c2ccc(F)cc2)cc1";"IC50";"'='";"686.0";"nM";"6.16";"";"";"UO_0000065";"14.22";"0.27";"1.19";"8.57";"0";"CHEMBL1059968";"Inhibition of human COX2 expressed in african green monkey COS cells assessed as inhibition of arachidonic acid-stimulated PGE2 production by enzyme immunoassay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153637";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL559422";"";"0";"436.53";"1";"5.50";"6n";"CS(=O)(=O)c1ccc(-c2cnc(Sc3ccccc3)nc2-c2ccc(F)cc2)cc1";"IC50";"'>'";"7200.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1059968";"Inhibition of human COX2 expressed in african green monkey COS cells assessed as inhibition of arachidonic acid-stimulated PGE2 production by enzyme immunoassay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153637";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL558270";"";"0";"450.49";"0";"4.36";"11g";"CS(=O)(=O)c1ccc(-c2c(O)nc(Cc3ccc(O)cc3)nc2-c2ccc(F)cc2)cc1";"IC50";"";"";"";"";"";"Not Evaluated";"";"";"";"";"";"0";"CHEMBL1059970";"Inhibition of human COX2 expressed in african green monkey COS cells assessed as inhibition of arachidonic acid-stimulated PGE2 production upto 100 uM by enzyme immunoassay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153637";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL17184";"";"0";"343.42";"0";"3.96";"32";"NS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)CC3(CC3)C2)cc1";"IC50";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"24.82";"0.48";"4.56";"14.17";"1";"CHEMBL768965";"Inhibitory activity against prostaglandin G/H synthase 2 (COX-2).";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129290";"1";"Scientific Literature";"J. Med. Chem.";"1996";"None";""
"CHEMBL173961";"";"0";"299.36";"0";"2.54";"13";"CS(=O)(=O)c1ccc(-c2[nH]nnc2-c2ccccc2)cc1";"IC50";"'>'";"30000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL769643";"Inhibitory activity against human recombinant Prostaglandin G/H synthase 2 expressed in microsomes taken from baculovirus infected Sf9 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf9";"Microsomes";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128908";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1996";"CHEMBL3308860";""
"CHEMBL42485";"DUP-697";"0";"411.32";"1";"5.39";"1 DuP-697";"CS(=O)(=O)c1ccc(-c2cc(Br)sc2-c2ccc(F)cc2)cc1";"IC50";"'='";"60.0";"nM";"7.22";"";"";"UO_0000065";"17.56";"0.43";"1.83";"21.15";"0";"CHEMBL763092";"Inhibition of Prostaglandin G/H synthase 2 in human whole blood (HWB) assay";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131754";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1999";"None";""
"CHEMBL89578";"";"0";"344.45";"0";"4.96";"SC-58231";"CC1(C)CC(c2ccc(F)cc2)=C(c2ccc(S(C)(=O)=O)cc2)C1";"IC50";"'='";"15.0";"nM";"7.82";"";"";"UO_0000065";"22.71";"0.45";"2.86";"22.92";"1";"CHEMBL764081";"In vitro inhibitory activity against inducible form of human recombinant Prostaglandin G/H synthase 1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151046";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1995";"None";""
"CHEMBL289484";"";"0";"404.88";"0";"3.77";"91";"CCOC(=O)c1cn(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(Cl)cc2)n1";"IC50";"'='";"5700.0";"nM";"5.24";"";"";"UO_0000065";"12.95";"0.27";"1.47";"6.70";"1";"CHEMBL762906";"Concentration required to inhibit human Prostaglandin G/H synthase 2 (COX-2) by 50%";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130039";"1";"Scientific Literature";"J. Med. Chem.";"1997";"None";""
"CHEMBL322949";"";"0";"350.84";"0";"4.98";"7c";"CS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(Cl)c3)CCC2)cc1";"IC50";"'='";"30.0";"nM";"7.52";"";"";"UO_0000065";"21.44";"0.45";"2.54";"22.04";"1";"CHEMBL760088";"In vitro inhibition of prostaglandin G/H synthase 2 (COX-2).";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128591";"1";"Scientific Literature";"J. Med. Chem.";"1995";"None";""
"CHEMBL108201";"";"0";"328.43";"0";"4.19";"7h";"COc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)CCC2)cc1";"IC50";"'='";"0.5";"nM";"9.30";"";"";"UO_0000065";"28.32";"0.55";"5.11";"21.45";"0";"CHEMBL760088";"In vitro inhibition of prostaglandin G/H synthase 2 (COX-2).";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128591";"1";"Scientific Literature";"J. Med. Chem.";"1995";"None";""
"CHEMBL1775104";"";"0";"362.27";"0";"4.72";"5r";"Brc1ccc(Oc2ccc(OCCN3CCCC3)cc2)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1777070";"Inhibition of purified COX2 assessed as formation of oxidized TMPD during reduction og PGG2 to PGH2 preincubated for 15 mins by chromogenic assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1772961";"1";"Scientific Literature";"J. Med. Chem.";"2011";"None";""
"CHEMBL1775104";"";"0";"362.27";"0";"4.72";"5r";"Brc1ccc(Oc2ccc(OCCN3CCCC3)cc2)cc1";"IC50";"'='";"5100.0";"nM";"5.29";"";"";"UO_0000065";"14.61";"0.33";"0.57";"24.39";"0";"CHEMBL1777072";"Inhibition of COX2 in human whole blood assessed as inhibition of LPS-induced PGE2 production after 24 hrs by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1772961";"1";"Scientific Literature";"J. Med. Chem.";"2011";"None";""
"CHEMBL1288468";"";"0";"258.19";"0";"2.79";"6c";"Cc1ccc2c(c1)C=C(C(=O)O)C(C(F)(F)F)O2";"IC50";"'='";"250.0";"nM";"6.60";"";"";"UO_0000065";"25.57";"0.50";"3.81";"14.19";"0";"CHEMBL1291411";"Inhibition of human COX-2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1287644";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"None";""
"CHEMBL4281944";"";"0";"445.93";"1";"5.99";"4c";"O=c1c2ccccc2nc(SCc2cc(-c3ccc(Cl)cc3)no2)n1-c1ccccc1";"IC50";"'='";"560.0";"nM";"6.25";"";"";"UO_0000065";"14.02";"0.28";"0.26";"10.26";"0";"CHEMBL4254481";"Inhibition of recombinant human COX2 assessed as reduction in PGF2alpha production using arachidonic acid as substrate by colorimetric method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4251628";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";""
"CHEMBL108978";"";"0";"417.41";"0";"4.51";"64";"CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cc3ccccc3cn2)cc1";"IC50";"'='";"1200.0";"nM";"5.92";"";"";"UO_0000065";"14.18";"0.28";"1.41";"9.13";"1";"CHEMBL655565";"Inhibitory activity against human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133620";"1";"Scientific Literature";"J. Med. Chem.";"2000";"None";""
"CHEMBL28487";"";"0";"314.37";"0";"1.77";"C46";"Nc1cnn(-c2ccc(S(N)(=O)=O)cc2)c1-c1ccccc1";"IC50";"'='";"29700.0";"nM";"4.53";"";"";"UO_0000065";"14.40";"0.28";"2.76";"4.35";"0";"CHEMBL769648";"Inhibitory concentration against human prostaglandin G/H synthase 2 at 25 degrees.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135018";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2002";"None";""
"CHEMBL157886";"";"0";"336.87";"1";"5.77";"1k";"Cc1ccc(-n2nc(-c3ccc(Cl)cc3)c3c2CCCCC3)cc1";"IC50";"'='";"640.0";"nM";"6.19";"";"";"UO_0000065";"18.39";"0.35";"0.42";"34.76";"0";"CHEMBL768959";"Inhibitory activity against human prostaglandin G/H synthase 2 in ECV-304 cells measured by the presence of PGE-2";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"ECV-304";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133431";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2000";"CHEMBL3307513";""
"CHEMBL118";"CELECOXIB";"4";"381.38";"0";"3.51";"Celecoxib";"Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1";"IC50";"'='";"30.0";"nM";"7.52";"";"";"UO_0000065";"19.73";"0.40";"4.01";"9.65";"0";"CHEMBL4010832";"Inhibition of human recombinant COX2 using arachidonic acid as substrate preincubated for 5 mins followed by substrate addition measured after 2 mins by ADHP probe-based fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4007477";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";""
